,memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,marketingYear,stage,type,variety
14575,IT,Italy,26/12/2016,01/01/2017,18,680.0,Tonne,2016/2017,Milled parboiled,Indica,Thaibonnet
14583,IT,Italy,28/03/2016,03/04/2016,31,800.0,Tonne,2015/2016,Milled parboiled,Japonica,Baldo
14584,IT,Italy,29/05/2017,04/06/2017,40,880.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14585,IT,Italy,13/03/2017,19/03/2017,29,880.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14586,IT,Italy,20/02/2017,26/02/2017,26,880.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14587,IT,Italy,06/02/2017,12/02/2017,24,860.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14588,IT,Italy,23/01/2017,29/01/2017,22,760.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14589,IT,Italy,12/06/2017,18/06/2017,42,880.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14590,IT,Italy,27/06/2016,03/07/2016,44,820.0,Tonne,2015/2016,Milled parboiled,Japonica,Baldo
14591,IT,Italy,20/06/2016,26/06/2016,43,820.0,Tonne,2015/2016,Milled parboiled,Japonica,Baldo
14592,IT,Italy,19/12/2016,25/12/2016,17,760.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14593,IT,Italy,16/01/2017,22/01/2017,21,760.0,Tonne,2016/2017,Milled parboiled,Japonica,Baldo
14594,IT,Italy,22/02/2016,28/02/2016,26,800.0,Tonne,2015/2016,Milled parboiled,Japonica,Baldo
14757,IT,Italy,08/02/2016,14/02/2016,24,780.0,Tonne,2015/2016,Milled non parboiled,Japonica,Originario (Comune)
14758,IT,Italy,01/02/2016,07/02/2016,23,780.0,Tonne,2015/2016,Milled non parboiled,Japonica,Originario (Comune)
14759,IT,Italy,04/07/2016,10/07/2016,45,650.0,Tonne,2015/2016,Milled non parboiled,Japonica,Originario (Comune)
14760,IT,Italy,02/01/2017,08/01/2017,19,550.0,Tonne,2016/2017,Milled non parboiled,Japonica,Originario (Comune)
14761,IT,Italy,19/12/2016,25/12/2016,17,550.0,Tonne,2016/2017,Milled non parboiled,Japonica,Originario (Comune)
14762,IT,Italy,12/12/2016,18/12/2016,16,550.0,Tonne,2016/2017,Milled non parboiled,Japonica,Originario (Comune)
14763,IT,Italy,10/04/2017,16/04/2017,33,450.0,Tonne,2016/2017,Milled non parboiled,Japonica,Originario (Comune)
14764,IT,Italy,27/03/2017,02/04/2017,31,450.0,Tonne,2016/2017,Milled non parboiled,Japonica,Originario (Comune)
14765,IT,Italy,06/03/2017,12/03/2017,28,490.0,Tonne,2016/2017,Milled non parboiled,Japonica,Originario (Comune)
14766,IT,Italy,28/11/2016,04/12/2016,14,590.0,Tonne,2016/2017,Milled non parboiled,Japonica,Ribe
14767,IT,Italy,28/03/2016,03/04/2016,31,670.0,Tonne,2015/2016,Milled non parboiled,Japonica,Ribe
14768,IT,Italy,07/03/2016,13/03/2016,28,670.0,Tonne,2015/2016,Milled non parboiled,Japonica,Ribe
14769,IT,Italy,22/02/2016,28/02/2016,26,670.0,Tonne,2015/2016,Milled non parboiled,Japonica,Ribe
14770,IT,Italy,30/01/2017,05/02/2017,23,640.0,Tonne,2016/2017,Milled non parboiled,Japonica,Roma
14771,IT,Italy,16/01/2017,22/01/2017,21,650.0,Tonne,2016/2017,Milled non parboiled,Japonica,Roma
14772,IT,Italy,05/09/2016,11/09/2016,2,750.0,Tonne,2016/2017,Milled non parboiled,Japonica,Roma
14773,IT,Italy,08/06/2015,14/06/2015,41,350.0,Tonne,2014/2015,Paddy,Japonica,Ribe
14774,IT,Italy,02/11/2015,08/11/2015,10,330.0,Tonne,2015/2016,Paddy,Japonica,Ribe
14775,IT,Italy,26/10/2015,01/11/2015,9,308.0,Tonne,2015/2016,Paddy,Japonica,Ribe
14776,IT,Italy,21/12/2015,27/12/2015,17,320.0,Tonne,2015/2016,Paddy,Japonica,Ribe
14777,IT,Italy,18/01/2016,24/01/2016,21,480.0,Tonne,2015/2016,Paddy,Japonica,Roma
14778,IT,Italy,11/01/2016,17/01/2016,20,480.0,Tonne,2015/2016,Paddy,Japonica,Roma
14779,IT,Italy,05/06/2017,11/06/2017,41,220.0,Tonne,2016/2017,Paddy,Japonica,Roma
14780,IT,Italy,23/01/2017,29/01/2017,22,315.0,Tonne,2016/2017,Paddy,Japonica,Roma
14781,IT,Italy,16/01/2017,22/01/2017,21,325.0,Tonne,2016/2017,Paddy,Japonica,Roma
14782,IT,Italy,08/02/2016,14/02/2016,24,450.0,Tonne,2015/2016,Paddy,Japonica,Roma
14783,IT,Italy,15/02/2016,21/02/2016,25,400.0,Tonne,2015/2016,Paddy,Japonica,Roma
14784,IT,Italy,21/03/2016,27/03/2016,30,400.0,Tonne,2015/2016,Paddy,Japonica,Roma
14785,IT,Italy,23/05/2016,29/05/2016,39,288.0,Tonne,2015/2016,Paddy,Japonica,S. Andrea
14786,IT,Italy,03/10/2016,09/10/2016,6,285.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14787,IT,Italy,07/11/2016,13/11/2016,11,320.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14788,IT,Italy,05/12/2016,11/12/2016,15,315.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14789,IT,Italy,09/01/2017,15/01/2017,20,290.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14790,IT,Italy,26/12/2016,01/01/2017,18,315.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14791,IT,Italy,30/01/2017,05/02/2017,23,280.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14792,IT,Italy,27/02/2017,05/03/2017,27,268.0,Tonne,2016/2017,Paddy,Japonica,S. Andrea
14793,IT,Italy,24/04/2017,30/04/2017,35,280.0,Tonne,2016/2017,Paddy,Japonica,Selenio
14794,IT,Italy,03/04/2017,09/04/2017,32,289.0,Tonne,2016/2017,Paddy,Japonica,Selenio
14795,IT,Italy,29/05/2017,04/06/2017,40,270.0,Tonne,2016/2017,Paddy,Japonica,Selenio
14796,IT,Italy,18/04/2016,24/04/2016,34,425.0,Tonne,2015/2016,Paddy,Japonica,Selenio
14797,IT,Italy,23/11/2015,29/11/2015,13,384.0,Tonne,2015/2016,Paddy,Japonica,Selenio
14798,IT,Italy,14/12/2015,20/12/2015,16,384.0,Tonne,2015/2016,Paddy,Japonica,Selenio
14799,IT,Italy,04/11/2013,10/11/2013,10,290.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14800,IT,Italy,07/10/2013,13/10/2013,6,290.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14801,IT,Italy,23/12/2013,29/12/2013,17,290.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14802,IT,Italy,03/02/2014,09/02/2014,23,290.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14803,IT,Italy,03/03/2014,09/03/2014,27,290.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14804,IT,Italy,28/04/2014,04/05/2014,35,300.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14805,IT,Italy,02/06/2014,08/06/2014,40,290.0,Tonne,2013/2014,Paddy,Japonica,Selenio
14806,IT,Italy,26/01/2015,01/02/2015,22,355.0,Tonne,2014/2015,Paddy,Japonica,Selenio
14807,IT,Italy,08/12/2014,14/12/2014,15,337.0,Tonne,2014/2015,Paddy,Japonica,Selenio
14808,IT,Italy,26/03/2012,01/04/2012,31,325.0,Tonne,2011/2012,Paddy,Japonica,Selenio
14809,IT,Italy,19/03/2012,25/03/2012,30,315.0,Tonne,2011/2012,Paddy,Japonica,Selenio
14810,IT,Italy,09/07/2012,15/07/2012,46,315.0,Tonne,2011/2012,Paddy,Japonica,Selenio
14811,IT,Italy,02/07/2012,08/07/2012,45,310.0,Tonne,2011/2012,Paddy,Japonica,Selenio
14812,IT,Italy,08/10/2012,14/10/2012,6,315.0,Tonne,2012/2013,Paddy,Japonica,Selenio
14813,IT,Italy,12/11/2012,18/11/2012,11,335.0,Tonne,2012/2013,Paddy,Japonica,Selenio
14814,IT,Italy,21/01/2013,27/01/2013,21,310.0,Tonne,2012/2013,Paddy,Japonica,Selenio
14815,IT,Italy,29/04/2013,05/05/2013,35,290.0,Tonne,2012/2013,Paddy,Japonica,Selenio
14816,IT,Italy,20/05/2013,26/05/2013,38,290.0,Tonne,2012/2013,Paddy,Japonica,Selenio
14817,IT,Italy,22/07/2013,28/07/2013,47,330.0,Tonne,2012/2013,Paddy,Japonica,Selenio
14818,IT,Italy,11/10/2010,17/10/2010,7,279.0,Tonne,2010/2011,Paddy,Japonica,Selenio
14819,IT,Italy,20/12/2010,26/12/2010,17,333.0,Tonne,2010/2011,Paddy,Japonica,Selenio
14820,IT,Italy,13/12/2010,19/12/2010,16,333.0,Tonne,2010/2011,Paddy,Japonica,Selenio
14821,IT,Italy,08/11/2010,14/11/2010,11,318.0,Tonne,2010/2011,Paddy,Japonica,Selenio
14822,IT,Italy,07/02/2011,13/02/2011,24,380.0,Tonne,2010/2011,Paddy,Japonica,Selenio
14823,IT,Italy,31/01/2011,06/02/2011,23,336.0,Tonne,2010/2011,Paddy,Japonica,Selenio
14824,IT,Italy,26/12/2011,01/01/2012,18,325.0,Tonne,2011/2012,Paddy,Japonica,Selenio
14825,IT,Italy,19/12/2011,25/12/2011,17,330.0,Tonne,2011/2012,Paddy,Japonica,Selenio
14826,IT,Italy,19/10/2009,25/10/2009,8,285.0,Tonne,2009/2010,Paddy,Japonica,Selenio
14827,IT,Italy,10/05/2010,16/05/2010,37,210.0,Tonne,2009/2010,Paddy,Japonica,Selenio
14828,IT,Italy,26/04/2010,02/05/2010,35,220.0,Tonne,2009/2010,Paddy,Japonica,Selenio
14829,IT,Italy,26/02/2007,04/03/2007,26,275.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14830,IT,Italy,16/07/2007,22/07/2007,46,225.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14831,IT,Italy,09/07/2007,15/07/2007,45,225.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14832,IT,Italy,29/10/2007,04/11/2007,9,279.0,Tonne,2007/2008,Paddy,Japonica,Selenio
14833,IT,Italy,08/10/2007,14/10/2007,6,250.0,Tonne,2007/2008,Paddy,Japonica,Selenio
14834,IT,Italy,05/01/2009,11/01/2009,19,430.0,Tonne,2008/2009,Paddy,Japonica,Selenio
14835,IT,Italy,08/12/2008,14/12/2008,15,400.0,Tonne,2008/2009,Paddy,Japonica,Selenio
14836,IT,Italy,13/06/2005,19/06/2005,42,190.0,Tonne,2004/2005,Paddy,Japonica,Selenio
14837,IT,Italy,06/02/2006,12/02/2006,24,235.0,Tonne,2005/2006,Paddy,Japonica,Selenio
14838,IT,Italy,27/02/2006,05/03/2006,27,235.0,Tonne,2005/2006,Paddy,Japonica,Selenio
14839,IT,Italy,09/10/2006,15/10/2006,6,250.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14840,IT,Italy,13/11/2006,19/11/2006,11,288.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14841,IT,Italy,12/02/2007,18/02/2007,24,283.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14842,IT,Italy,01/01/2007,07/01/2007,18,288.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14843,IT,Italy,26/03/2007,01/04/2007,30,245.0,Tonne,2006/2007,Paddy,Japonica,Selenio
14844,IT,Italy,13/10/2003,19/10/2003,7,249.0,Tonne,2003/2004,Paddy,Japonica,Selenio
14845,IT,Italy,12/01/2004,18/01/2004,20,239.0,Tonne,2003/2004,Paddy,Japonica,Selenio
14846,IT,Italy,19/04/2004,25/04/2004,34,229.0,Tonne,2003/2004,Paddy,Japonica,Selenio
14847,IT,Italy,15/03/2004,21/03/2004,29,224.0,Tonne,2003/2004,Paddy,Japonica,Selenio
14848,IT,Italy,17/05/2004,23/05/2004,38,229.0,Tonne,2003/2004,Paddy,Japonica,Selenio
14849,IT,Italy,21/02/2005,27/02/2005,26,185.0,Tonne,2004/2005,Paddy,Japonica,Selenio
14850,IT,Italy,23/05/2005,29/05/2005,39,190.0,Tonne,2004/2005,Paddy,Japonica,Selenio
14851,IT,Italy,16/05/2005,22/05/2005,38,188.0,Tonne,2004/2005,Paddy,Japonica,Selenio
14852,IT,Italy,20/01/2003,26/01/2003,21,283.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14853,IT,Italy,23/12/2002,29/12/2002,17,283.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14854,IT,Italy,09/12/2002,15/12/2002,15,283.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14855,IT,Italy,24/03/2003,30/03/2003,30,280.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14856,IT,Italy,10/02/2003,16/02/2003,24,283.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14857,IT,Italy,09/06/2003,15/06/2003,41,273.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14858,IT,Italy,02/06/2003,08/06/2003,40,273.0,Tonne,2002/2003,Paddy,Japonica,Selenio
14859,IT,Italy,17/11/2003,23/11/2003,12,249.0,Tonne,2003/2004,Paddy,Japonica,Selenio
14860,IT,Italy,20/12/2021,26/12/2021,17,484.92,Tonne,2021/2022,Paddy,Japonica,Tipo Ribe
14861,IT,Italy,18/04/2022,24/04/2022,34,616.77,Tonne,2021/2022,Paddy,Japonica,Tipo Ribe
14862,IT,Italy,14/12/2020,20/12/2020,16,392.0,Tonne,2020/2021,Paddy,Japonica,Tipo Ribe
14868,IT,Italy,05/02/2018,11/02/2018,23,815.0,Tonne,2017/2018,Milled parboiled,Japonica,Ribe
14869,IT,Italy,05/06/2017,11/06/2017,41,640.0,Tonne,2016/2017,Milled parboiled,Japonica,Ribe
14870,IT,Italy,22/08/2016,28/08/2016,52,740.0,Tonne,2015/2016,Milled parboiled,Japonica,Ribe
14871,IT,Italy,13/06/2016,19/06/2016,42,720.0,Tonne,2015/2016,Milled parboiled,Japonica,Ribe
14872,IT,Italy,19/12/2016,25/12/2016,17,690.0,Tonne,2016/2017,Milled parboiled,Japonica,Ribe
14873,IT,Italy,16/01/2017,22/01/2017,21,670.0,Tonne,2016/2017,Milled parboiled,Japonica,Ribe
14874,IT,Italy,19/08/2019,25/08/2019,51,865.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14875,IT,Italy,22/07/2019,28/07/2019,47,865.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14876,IT,Italy,15/07/2019,21/07/2019,46,875.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14877,IT,Italy,20/05/2019,26/05/2019,38,875.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14878,IT,Italy,13/11/2017,19/11/2017,11,775.0,Tonne,2017/2018,Milled parboiled,Japonica,Ribe
14879,IT,Italy,02/04/2018,08/04/2018,31,850.0,Tonne,2017/2018,Milled parboiled,Japonica,Ribe
14880,IT,Italy,19/03/2018,25/03/2018,29,850.0,Tonne,2017/2018,Milled parboiled,Japonica,Ribe
14881,IT,Italy,05/11/2018,11/11/2018,10,765.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14882,IT,Italy,24/04/2017,30/04/2017,35,650.0,Tonne,2016/2017,Milled parboiled,Japonica,Ribe
14883,IT,Italy,03/04/2017,09/04/2017,32,670.0,Tonne,2016/2017,Milled parboiled,Japonica,Ribe
14884,IT,Italy,14/08/2017,20/08/2017,51,760.0,Tonne,2016/2017,Milled parboiled,Japonica,Ribe
14885,IT,Italy,24/05/2021,30/05/2021,39,907.5,Tonne,2020/2021,Milled parboiled,Japonica,Ribe
14886,IT,Italy,01/04/2019,07/04/2019,31,875.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14887,IT,Italy,13/04/2020,19/04/2020,33,1000.0,Tonne,2019/2020,Milled parboiled,Japonica,Ribe
14888,IT,Italy,10/02/2020,16/02/2020,24,945.0,Tonne,2019/2020,Milled parboiled,Japonica,Ribe
14889,IT,Italy,27/04/2020,03/05/2020,35,1000.0,Tonne,2019/2020,Milled parboiled,Japonica,Ribe
14890,IT,Italy,26/10/2020,01/11/2020,9,955.0,Tonne,2020/2021,Milled parboiled,Japonica,Ribe
14891,IT,Italy,08/10/2018,14/10/2018,6,720.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14892,IT,Italy,13/08/2018,19/08/2018,50,890.0,Tonne,2017/2018,Milled parboiled,Japonica,Ribe
14893,IT,Italy,30/07/2018,05/08/2018,48,890.0,Tonne,2017/2018,Milled parboiled,Japonica,Ribe
14894,IT,Italy,21/01/2019,27/01/2019,21,845.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14895,IT,Italy,07/01/2019,13/01/2019,19,795.0,Tonne,2018/2019,Milled parboiled,Japonica,Ribe
14896,IT,Italy,31/01/2022,06/02/2022,23,1015.0,Tonne,2021/2022,Milled parboiled,Japonica,Ribe
14897,IT,Italy,01/03/2021,07/03/2021,27,955.0,Tonne,2020/2021,Milled parboiled,Japonica,Ribe
14898,IT,Italy,20/12/2021,26/12/2021,17,920.0,Tonne,2021/2022,Milled parboiled,Japonica,Ribe
14899,IT,Italy,29/06/2020,05/07/2020,44,990.0,Tonne,2019/2020,Milled parboiled,Japonica,Ribe
14900,IT,Italy,30/11/2020,06/12/2020,14,955.0,Tonne,2020/2021,Milled parboiled,Japonica,Ribe
14968,IT,Italy,11/01/2016,17/01/2016,20,355.0,Tonne,2015/2016,Paddy,Japonica,Baldo
14969,IT,Italy,16/05/2016,22/05/2016,38,320.0,Tonne,2015/2016,Paddy,Japonica,Baldo
14970,IT,Italy,27/06/2016,03/07/2016,44,335.0,Tonne,2015/2016,Paddy,Japonica,Baldo
14971,IT,Italy,23/01/2017,29/01/2017,22,335.0,Tonne,2016/2017,Paddy,Japonica,Baldo
14972,IT,Italy,06/02/2017,12/02/2017,24,375.0,Tonne,2016/2017,Paddy,Japonica,Baldo
14973,IT,Italy,02/11/2015,08/11/2015,10,355.0,Tonne,2015/2016,Paddy,Japonica,Balilla
14974,IT,Italy,05/10/2015,11/10/2015,6,308.0,Tonne,2015/2016,Paddy,Japonica,Balilla
14975,IT,Italy,13/02/2017,19/02/2017,25,270.0,Tonne,2016/2017,Paddy,Japonica,Balilla Centauro
14976,IT,Italy,05/12/2016,11/12/2016,15,285.0,Tonne,2016/2017,Paddy,Japonica,Balilla Centauro
14977,IT,Italy,14/12/2015,20/12/2015,16,384.0,Tonne,2015/2016,Paddy,Japonica,Balilla Centauro
14978,IT,Italy,11/01/2016,17/01/2016,20,384.0,Tonne,2015/2016,Paddy,Japonica,Balilla Centauro
14979,IT,Italy,25/01/2016,31/01/2016,22,365.0,Tonne,2015/2016,Paddy,Japonica,Balilla Centauro
14980,IT,Italy,23/01/2017,29/01/2017,22,270.0,Tonne,2016/2017,Paddy,Japonica,Balilla Centauro
14981,IT,Italy,08/02/2016,14/02/2016,24,360.0,Tonne,2015/2016,Paddy,Japonica,Balilla Centauro
14982,IT,Italy,15/05/2017,21/05/2017,38,210.0,Tonne,2016/2017,Paddy,Japonica,Balilla Centauro
14983,IT,Italy,03/04/2017,09/04/2017,32,240.0,Tonne,2016/2017,Paddy,Japonica,Balilla Centauro
14984,IT,Italy,18/01/2016,24/01/2016,21,721.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
14985,IT,Italy,11/01/2016,17/01/2016,20,721.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
14986,IT,Italy,26/06/2017,02/07/2017,44,365.0,Tonne,2016/2017,Paddy,Japonica,Carnaroli
14987,IT,Italy,13/02/2017,19/02/2017,25,385.0,Tonne,2016/2017,Paddy,Japonica,Carnaroli
14988,IT,Italy,21/11/2016,27/11/2016,13,480.0,Tonne,2016/2017,Paddy,Japonica,Carnaroli
14989,IT,Italy,23/05/2016,29/05/2016,39,710.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
14990,IT,Italy,06/06/2016,12/06/2016,41,710.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
14991,IT,Italy,29/02/2016,06/03/2016,27,700.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
14992,IT,Italy,22/02/2016,28/02/2016,26,700.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
14993,IT,Italy,07/03/2016,13/03/2016,28,700.0,Tonne,2015/2016,Paddy,Japonica,Carnaroli
15001,IT,Italy,09/10/2000,15/10/2000,6,284.05,Tonne,2000/2001,Paddy,Japonica,Lido
15002,IT,Italy,15/01/2001,21/01/2001,20,312.46,Tonne,2000/2001,Paddy,Japonica,Lido
15003,IT,Italy,27/01/2003,02/02/2003,22,288.0,Tonne,2002/2003,Paddy,Japonica,Lido
15004,IT,Italy,11/11/2002,17/11/2002,11,288.0,Tonne,2002/2003,Paddy,Japonica,Lido
15005,IT,Italy,28/10/2002,03/11/2002,9,278.0,Tonne,2002/2003,Paddy,Japonica,Lido
15006,IT,Italy,14/10/2002,20/10/2002,7,273.0,Tonne,2002/2003,Paddy,Japonica,Lido
15007,IT,Italy,19/11/2001,25/11/2001,12,296.96,Tonne,2001/2002,Paddy,Japonica,Lido
15008,IT,Italy,11/03/2002,17/03/2002,28,310.0,Tonne,2001/2002,Paddy,Japonica,Lido
15009,IT,Italy,25/02/2002,03/03/2002,26,310.0,Tonne,2001/2002,Paddy,Japonica,Lido
15010,IT,Italy,11/06/2001,17/06/2001,41,327.95,Tonne,2000/2001,Paddy,Japonica,Lido
15011,IT,Italy,25/09/2000,01/10/2000,4,278.89,Tonne,2000/2001,Paddy,Japonica,Lido
15012,IT,Italy,12/04/2004,18/04/2004,33,274.0,Tonne,2003/2004,Paddy,Japonica,Lido
15013,IT,Italy,16/06/2003,22/06/2003,42,280.0,Tonne,2002/2003,Paddy,Japonica,Lido
15014,IT,Italy,12/05/2003,18/05/2003,37,285.0,Tonne,2002/2003,Paddy,Japonica,Lido
15015,IT,Italy,06/10/2003,12/10/2003,6,274.0,Tonne,2003/2004,Paddy,Japonica,Lido
15016,IT,Italy,07/07/2003,13/07/2003,45,280.0,Tonne,2002/2003,Paddy,Japonica,Lido
15017,IT,Italy,26/01/2004,01/02/2004,22,279.0,Tonne,2003/2004,Paddy,Japonica,Lido
15018,IT,Italy,19/01/2004,25/01/2004,21,279.0,Tonne,2003/2004,Paddy,Japonica,Lido
15019,IT,Italy,16/10/2006,22/10/2006,7,250.0,Tonne,2006/2007,Paddy,Japonica,Lido
15020,IT,Italy,19/12/2005,25/12/2005,17,210.0,Tonne,2005/2006,Paddy,Japonica,Lido
15021,IT,Italy,16/01/2006,22/01/2006,21,230.0,Tonne,2005/2006,Paddy,Japonica,Lido
15022,IT,Italy,10/01/2005,16/01/2005,20,183.0,Tonne,2004/2005,Paddy,Japonica,Lido
15023,IT,Italy,09/05/2005,15/05/2005,37,187.0,Tonne,2004/2005,Paddy,Japonica,Lido
15024,IT,Italy,14/06/2004,20/06/2004,42,274.0,Tonne,2003/2004,Paddy,Japonica,Lido
15025,IT,Italy,10/03/2008,16/03/2008,28,328.0,Tonne,2007/2008,Paddy,Japonica,Lido
15026,IT,Italy,16/04/2007,22/04/2007,33,280.0,Tonne,2006/2007,Paddy,Japonica,Lido
15027,IT,Italy,15/12/2008,21/12/2008,16,460.0,Tonne,2008/2009,Paddy,Japonica,Lido
15028,IT,Italy,17/11/2008,23/11/2008,12,481.0,Tonne,2008/2009,Paddy,Japonica,Lido
15029,IT,Italy,20/04/2009,26/04/2009,34,500.0,Tonne,2008/2009,Paddy,Japonica,Lido
15030,IT,Italy,29/12/2008,04/01/2009,18,460.0,Tonne,2008/2009,Paddy,Japonica,Lido
15031,IT,Italy,13/12/2010,19/12/2010,16,338.0,Tonne,2010/2011,Paddy,Japonica,Lido
15032,IT,Italy,15/11/2010,21/11/2010,12,338.0,Tonne,2010/2011,Paddy,Japonica,Lido
15033,IT,Italy,17/01/2011,23/01/2011,21,365.0,Tonne,2010/2011,Paddy,Japonica,Lido
15034,IT,Italy,03/01/2011,09/01/2011,19,338.0,Tonne,2010/2011,Paddy,Japonica,Lido
15035,IT,Italy,27/12/2010,02/01/2011,18,338.0,Tonne,2010/2011,Paddy,Japonica,Lido
15036,IT,Italy,21/06/2010,27/06/2010,43,270.0,Tonne,2009/2010,Paddy,Japonica,Lido
15037,IT,Italy,11/10/2010,17/10/2010,7,288.0,Tonne,2010/2011,Paddy,Japonica,Lido
15038,IT,Italy,26/04/2010,02/05/2010,35,265.0,Tonne,2009/2010,Paddy,Japonica,Lido
15039,IT,Italy,25/07/2016,31/07/2016,48,750.0,Tonne,2015/2016,Milled non parboiled,Japonica,Roma
15040,IT,Italy,04/04/2016,10/04/2016,32,820.0,Tonne,2015/2016,Milled non parboiled,Japonica,Roma
15070,IT,Italy,29/08/2016,04/09/2016,1,680.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15071,IT,Italy,25/07/2016,31/07/2016,48,680.0,Tonne,2015/2016,Milled non parboiled,Japonica,S. Andrea
15072,IT,Italy,19/06/2017,25/06/2017,43,490.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15073,IT,Italy,05/06/2017,11/06/2017,41,480.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15074,IT,Italy,15/05/2017,21/05/2017,38,480.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15075,IT,Italy,08/05/2017,14/05/2017,37,480.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15076,IT,Italy,30/05/2016,05/06/2016,40,680.0,Tonne,2015/2016,Milled non parboiled,Japonica,S. Andrea
15077,IT,Italy,21/11/2016,27/11/2016,13,630.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15078,IT,Italy,31/10/2016,06/11/2016,10,630.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15079,IT,Italy,17/10/2016,23/10/2016,8,600.0,Tonne,2016/2017,Milled non parboiled,Japonica,S. Andrea
15080,IT,Italy,25/10/2021,31/10/2021,9,875.0,Tonne,2021/2022,Milled non parboiled,Japonica,Selenio
15081,IT,Italy,24/02/2020,01/03/2020,26,860.0,Tonne,2019/2020,Milled non parboiled,Japonica,Selenio
15082,IT,Italy,04/10/2021,10/10/2021,6,840.0,Tonne,2021/2022,Milled non parboiled,Japonica,Selenio
15083,IT,Italy,24/05/2021,30/05/2021,39,919.44,Tonne,2020/2021,Milled non parboiled,Japonica,Selenio
15084,IT,Italy,22/03/2021,28/03/2021,30,906.67,Tonne,2020/2021,Milled non parboiled,Japonica,Selenio
15085,IT,Italy,08/03/2021,14/03/2021,28,906.67,Tonne,2020/2021,Milled non parboiled,Japonica,Selenio
15086,IT,Italy,07/02/2022,13/02/2022,24,1085.0,Tonne,2021/2022,Milled non parboiled,Japonica,Selenio
15087,IT,Italy,03/12/2018,09/12/2018,14,761.11,Tonne,2018/2019,Milled non parboiled,Japonica,Selenio
15088,IT,Italy,22/10/2018,28/10/2018,8,734.44,Tonne,2018/2019,Milled non parboiled,Japonica,Selenio
15089,IT,Italy,04/11/2019,10/11/2019,10,858.89,Tonne,2019/2020,Milled non parboiled,Japonica,Selenio
15090,IT,Italy,10/06/2019,16/06/2019,41,863.33,Tonne,2018/2019,Milled non parboiled,Japonica,Selenio
15091,IT,Italy,29/04/2019,05/05/2019,35,860.0,Tonne,2018/2019,Milled non parboiled,Japonica,Selenio
15092,IT,Italy,04/01/2021,10/01/2021,19,906.67,Tonne,2020/2021,Milled non parboiled,Japonica,Selenio
